2026-05-10 22:42:21.941,73,I,268.56,POLLING,GLOBAL
2026-05-10 22:42:22.142,78,N,201.47,POLLING,GLOBAL
2026-05-10 22:42:22.363,80,P,221.11,POLLING,GLOBAL
2026-05-10 22:42:22.792,85,U,429.18,POLLING,GLOBAL
2026-05-10 22:42:22.998,84,T,205.46,POLLING,GLOBAL
2026-05-10 22:42:23.124,65,A,126.01,POLLING,GLOBAL
2026-05-10 22:42:23.247,78,N,123.02,POLLING,GLOBAL
2026-05-10 22:42:23.401,32,Space,153.92,POLLING,GLOBAL
2026-05-10 22:42:23.606,73,I,205.01,POLLING,GLOBAL
2026-05-10 22:42:23.843,89,Y,237.39,POLLING,GLOBAL
2026-05-10 22:42:24.318,8,Backspace,474.93,POLLING,GLOBAL
2026-05-10 22:42:24.788,84,T,469.82,POLLING,GLOBAL
2026-05-10 22:42:25.009,85,U,221.57,POLLING,GLOBAL
2026-05-10 22:42:25.232,32,Space,222.47,POLLING,GLOBAL
2026-05-10 22:42:25.405,71,G,173.25,POLLING,GLOBAL
2026-05-10 22:42:25.533,65,A,127.82,POLLING,GLOBAL
2026-05-10 22:42:25.736,16,Shift,203.35,POLLING,GLOBAL
2026-05-10 22:42:25.740,161,Right Shift,4.02,POLLING,GLOBAL
2026-05-10 22:42:25.878,191,/,137.27,POLLING,GLOBAL
2026-05-10 22:42:26.160,13,Enter,282.23,POLLING,GLOBAL
2026-05-10 22:42:51.648,75,K,25487.86,POLLING,GLOBAL
2026-05-10 22:42:51.726,65,A,78.32,POLLING,GLOBAL
2026-05-10 22:42:53.102,77,M,1376.21,POLLING,GLOBAL
2026-05-10 22:42:53.229,65,A,126.48,POLLING,GLOBAL
2026-05-10 22:42:53.356,75,K,127.06,POLLING,GLOBAL
2026-05-10 22:42:53.464,83,S,108.67,POLLING,GLOBAL
2026-05-10 22:42:53.590,85,U,125.5,POLLING,GLOBAL
2026-05-10 22:42:53.733,68,D,142.66,POLLING,GLOBAL
2026-05-10 22:42:53.828,78,N,95.27,POLLING,GLOBAL
2026-05-10 22:42:54.004,89,Y,175.86,POLLING,GLOBAL
2026-05-10 22:42:54.129,65,A,125.5,POLLING,GLOBAL
2026-05-10 22:42:54.191,32,Space,62,POLLING,GLOBAL
2026-05-10 22:42:54.429,80,P,237.33,POLLING,GLOBAL
2026-05-10 22:42:54.618,79,O,189.23,POLLING,GLOBAL
2026-05-10 22:42:54.791,76,L,173.45,POLLING,GLOBAL
2026-05-10 22:42:54.918,65,A,127.07,POLLING,GLOBAL
2026-05-10 22:42:54.997,32,Space,78.63,POLLING,GLOBAL
2026-05-10 22:42:55.200,80,P,203.14,POLLING,GLOBAL
2026-05-10 22:42:55.345,69,E,144.49,POLLING,GLOBAL
2026-05-10 22:42:55.499,78,N,154.09,POLLING,GLOBAL
2026-05-10 22:42:55.688,71,G,189.67,POLLING,GLOBAL
2026-05-10 22:42:55.797,69,E,108.99,POLLING,GLOBAL
2026-05-10 22:42:55.909,84,T,111.82,POLLING,GLOBAL
2026-05-10 22:42:56.176,73,I,266.62,POLLING,GLOBAL
2026-05-10 22:42:56.337,75,K,161.52,POLLING,GLOBAL
2026-05-10 22:42:56.430,65,A,92.75,POLLING,GLOBAL
2026-05-10 22:42:56.524,78,N,94.18,POLLING,GLOBAL
2026-05-10 22:42:56.683,32,Space,158.41,POLLING,GLOBAL
2026-05-10 22:42:56.888,77,M,205.2,POLLING,GLOBAL
2026-05-10 22:42:57.000,65,A,112.67,POLLING,GLOBAL
